OrderID,SKU,Style,Category,Amount,Currency
171-1504086-1341145,J0347-SET-L,J0347,Set,625.0,INR
403-6180251-1586701,JNE3265-KR-M,JNE3265,kurta,330.0,INR
404-2837485-1332302,JNE2251-KR-537-C-L,JNE2251,kurta,425.0,INR
403-8229270-7000360,SET236-KR-PP-S,SET236,Set,678.0,INR
407-9970904-3651543,SET327-KR-DPT-S,SET327,Set,845.0,INR
408-7618699-9512318,MEN5018-KR-XXXL,MEN5018,kurta,521.0,INR
171-4778180-1806758,J0112-TP-S,J0112,Top,354.0,INR
402-3095980-2727508,SET132-KR-NP-L,SET132,Set,542.0,INR
404-8075405-6987540,JNE3887-KR-XS,JNE3887,kurta,584.0,INR
402-3001419-7924353,SET179-KR-PP-XL,SET179,Set,496.0,INR
408-4415229-7617161,PJNE3373-KR-N-4XL,PJNE3373,kurta,561.0,INR
402-9811338-4155540,J0183-TP-M,J0183,Top,465.0,INR
407-7275103-1788364,SET390-KR-NP-XXXL,SET390,Set,999.0,INR
403-3896109-9825946,J0154-DR-L,J0154,Western Dress,377.0,INR
403-7168835-2661131,JNE3577-KR-S,JNE3577,kurta,688.0,INR
171-2339788-6332302,PJNE3252-KR-N-4XL,PJNE3252,kurta,563.0,INR
171-4262383-0746718,JNE2086-KR-389-XXXL,JNE2086,kurta,622.0,INR
171-8678391-8683545,SET402-KR-NP-XXL,SET402,Set,1166.0,INR
408-2900877-2202705,JNE3539-KR-S,JNE3539,kurta,328.0,INR
171-2889630-8979512,J0165-TP-S,J0165,Top,371.0,INR
402-1633075-6396308,J0151-KR-L,J0151,kurta,495.0,INR
171-0386138-6581102,JNE3738-KR-S,JNE3738,kurta,453.0,INR
404-8337852-7946706,JNE3438-KR-XS,JNE3438,kurta,453.0,INR
407-7832865-7879520,JNE3429-KR-XS,JNE3429,kurta,299.0,INR
171-1524866-7574730,J0192-TP-XXL,J0192,Top,311.0,INR
403-2010466-2729913,SET062-KR-SP-XS,SET062,Set,677.0,INR
171-0022547-6408324,J0305-DR-L,J0305,Western Dress,774.0,INR
408-3053145-3074740,SET313-KR-NP-XXXL,SET313,Set,947.0,INR
405-4985172-3761932,JNE3644-TP-N-XS,JNE3644,Top,299.0,INR
405-4166182-1973138,SAR029,SAR029,Saree,648.0,INR
405-6097020-8021149,SET271-KR-NP-M,SET271,Set,885.0,INR
404-7104065-7332331,JNE3348-KR-XL,JNE3348,kurta,417.0,INR
408-0005358-1236370,J0232-SKD-XXXL,J0232,Set,1228.0,INR
171-4643178-8636367,JNE3524-KR-XXXL,JNE3524,kurta,499.0,INR
171-6067424-1916312,SET250-KR-SHA-XXXL,SET250,Set,729.0,INR
171-0090386-3004354,JNE3779-KR-S,JNE3779,kurta,427.0,INR
405-6819164-4558767,JNE3415-KR-M,JNE3415,kurta,297.0,INR
403-4459077-2255503,SET274-KR-PP-L,SET274,Set,676.0,INR
171-2515774-7151503,JNE3481-KR-XL,JNE3481,kurta,269.0,INR
403-1062826-4019517,JNE3674-TU-XS,JNE3674,Top,798.0,INR
171-1242399-4613169,J0155-KR-L,J0155,kurta,627.0,INR
404-7566012-5113920,JNE3813-KR-L,JNE3813,kurta,627.0,INR
408-7197529-9819516,J0023-TP-XS,J0023,Top,399.0,INR
405-7650095-6300317,J0160-TP-S,J0160,Top,352.0,INR
404-1460490-8085136,JNE3684-TU-XXXL,JNE3684,Top,315.0,INR
408-4894626-2814720,J0120-TP-L,J0120,Top,365.0,INR
404-7656630-0598726,SET043-KR-NP-XXXL,SET043,Set,849.0,INR
408-8058603-2343520,PSET058-KR-NP-5XL,PSET058,Set,871.0,INR
404-4227366-1325155,J0354-KR-XL,J0354,kurta,561.0,INR
406-8145135-3631567,JNE3879-DR-L,JNE3879,Western Dress,1099.0,INR
403-8513172-4146739,SET376-KR-NP-S,SET376,Set,657.0,INR
402-9564714-3611533,JNE3729-KR-XS,JNE3729,kurta,360.0,INR
406-5863882-7749154,NW022-TP-PJ-S,NW022,Set,744.0,INR
403-3409150-1173131,JNE3764-KR-XS,JNE3764,kurta,481.0,INR
404-7548175-9289958,J0302-DR-XXXL,J0302,Western Dress,696.0,INR
405-7279897-9937924,J0299-KR-XXL,J0299,kurta,342.0,INR
408-4780261-7823543,SET336-KR-NP-M,SET336,Set,865.0,INR
402-7892231-7371540,BTM029-NP-L,BTM029,Bottom,518.0,INR
404-7410732-3129927,JNE3686-TU-XXXL,JNE3686,Top,432.0,INR
171-5647369-3592325,JNE3684-TU-M,JNE3684,Top,315.0,INR
406-0389022-3398734,JNE3532-KR-XXL,JNE3532,kurta,328.0,INR
405-2374593-3133150,J0155-KR-S,J0155,kurta,627.0,INR
171-9246853-0417166,JNE3647-TP-N-XXL,JNE3647,Top,330.0,INR
407-9452782-6061918,J0345-SET-M,J0345,Set,519.0,INR
405-0272813-6026762,BL023-74PINK-B,BL023,Blouse,383.0,INR
408-3281921-4326759,JNE3564-KR-S,JNE3564,kurta,481.0,INR
405-3657989-0679536,SET364-KR-NP-XXXL,SET364,Set,1138.0,INR
408-4334111-3934710,SET240-KR-PP-S,SET240,Set,727.0,INR
403-9692462-3821153,SET251-KR-PP-L,SET251,Set,689.0,INR
407-6847456-4121967,JNE1408-KR-UDF19-A-XL,JNE1408,kurta,317.14,INR
404-1154876-0635531,SET321-KR-DPT-XS,SET321,Set,927.0,INR
405-4594470-4257133,SET130-KR-NP-XS,SET130,Set,499.0,INR
404-2968944-2729919,JNE3528-KR-XXL,JNE3528,kurta,317.0,INR
405-0482812-7652343,JNE3721-KR-XXXL,JNE3721,kurta,322.0,INR
171-7980945-2429132,SET271-KR-NP-XXXL,SET271,Set,885.0,INR
402-9913480-8856303,J0137-SET-XXL,J0137,Set,841.0,INR
403-0214266-7056375,J0328-KR-M,J0328,kurta,927.0,INR
407-5623304-1215514,JNE3447-KR-M,JNE3447,kurta,293.0,INR
405-8570690-2409915,BTM047-PP-L,BTM047,Bottom,360.0,INR
403-9812470-3342755,SET351-KR-NP-S,SET351,Set,599.0,INR
408-4994602-9693155,SET376-KR-NP-M,SET376,Set,657.0,INR
403-8427814-7434700,JNE3065-KR-L,JNE3065,kurta,389.0,INR
406-5249521-6184310,BL009-61BLACK,BL009,Blouse,1017.0,INR
402-9068892-1041116,SET245-KR-NP-L,SET245,Set,849.0,INR
403-6480343-1421154,SET182-KR-DH-K-M,SET182,Set,599.0,INR
406-0925343-0924363,JNE3472-KR-XXXL,JNE3472,kurta,333.0,INR
403-4342330-8503538,SET373-KR-PP-S,SET373,Set,899.0,INR
405-7810056-4449944,J0098-TP-L,J0098,Top,426.0,INR
406-4348588-3701933,SET317-KR-PP-XS,SET317,Set,1201.0,INR
404-0332978-0954715,BL111-M,BL111,Blouse,280.0,INR
171-8234703-3995522,JNE3457-KR-XXXL,JNE3457,kurta,313.0,INR
402-8792071-8824345,JNE3798-KR-A-XXL,JNE3798,Western Dress,761.0,INR
407-6819253-3672316,JNE3510-KR-XXXL,JNE3510,kurta,437.0,INR
171-3292391-2933941,SET182-KR-DH-XXL,SET182,Set,599.0,INR
405-2529453-3919529,JNE3878-KR-M,JNE3878,kurta,399.0,INR
404-5160267-7056315,JNE3904-DR-XXXL,JNE3904,Western Dress,599.0,INR
407-0917229-4459512,SET154-KR-NP-S,SET154,Set,832.0,INR
403-8908952-7685156,J0390-TP-XXXL,J0390,Top,625.0,INR
403-2391051-0249167,JNE3687-TU-XXXL,JNE3687,Top,545.0,INR
405-1009546-9609911,JNE3346-KR-XXL,JNE3346,kurta,301.0,INR
408-2738363-1874747,JNE3788-KR-XL,JNE3788,kurta,0.0,INR
402-9666976-3965919,J0175-KR-S,J0175,kurta,476.0,INR
171-1087190-6057966,JNE3756-KR-XS,JNE3756,kurta,487.0,INR
402-5091089-5658716,JNE3252-KR-XXL,JNE3252,kurta,479.0,INR
404-7920226-5773169,SET436-KR-NP-XS,SET436,Set,1399.0,INR
403-8059298-6231508,JNE3440-KR-XL,JNE3440,kurta,379.0,INR
402-8873543-4324346,SET335-KR-NP-L,SET335,Set,,
403-4765355-9617129,JNE3905-DR-XXXL,JNE3905,Western Dress,625.0,INR
403-5381737-4235507,JNE3753-KR-S,JNE3753,kurta,475.0,INR
408-3757649-3785932,SET341-KR-NP-M,SET341,Set,857.0,INR
402-4717648-0220369,SET415-KR-NP-XS,SET415,Set,999.0,INR
406-0618080-9932335,JNE3456-KR-S,JNE3456,kurta,301.0,INR
405-2586698-4175526,JNE3265-KR-L,JNE3265,kurta,318.0,INR
402-3542576-0607519,J0398-DR-XS,J0398,Western Dress,885.0,INR
404-8483406-5797166,JNE3862-TU-L,JNE3862,Top,599.0,INR
171-5118121-4147525,SET357-KR-NP-M,SET357,Set,771.0,INR
402-3913511-4745929,JNE3905-DR-S,JNE3905,Western Dress,869.0,INR
403-0402075-4637925,JNE3904-DR-L,JNE3904,Western Dress,599.0,INR
404-6120165-2009935,JNE3905-DR-M,JNE3905,Western Dress,625.0,INR
406-2512134-8259531,JNE3671-TU-XL,JNE3671,Top,625.0,INR
405-9167952-3901115,JNE3601-KR-L,JNE3601,kurta,301.0,INR
404-6170879-1143512,JNE3535-KR-XL,JNE3535,kurta,469.0,INR
406-6798674-7517951,SET318-KR-SHA-XXL,SET318,Set,1152.0,INR
407-6517892-9507551,SET357-KR-NP-L,SET357,Set,771.0,INR
405-5590445-2827531,JNE3837-KR-XXXL,JNE3837,kurta,533.0,INR
403-4908574-6497906,JNE3791-DR-L,JNE3791,Ethnic Dress,399.0,INR
171-4447341-5626744,J0389-TP-XXL,J0389,Top,665.0,INR
407-4444589-4598747,JNE3905-DR-XXL,JNE3905,Western Dress,625.0,INR
407-7789802-5937107,J0413-DR-S,J0413,Western Dress,741.0,INR
408-3100709-6697926,JNE3875-KR-L,JNE3875,kurta,599.0,INR
408-8750455-4820357,SET152-KR-NP-S,SET152,Set,469.0,INR
171-3390252-8166756,SET139-KR-PP-XXXL,SET139,Set,453.0,INR
407-2389209-9656311,SET403-KR-NP-L,SET403,Set,999.0,INR
408-0338417-3148319,J0182-SET-S,J0182,Set,699.0,INR
402-4611045-4313116,JNE3928-KR-XS,JNE3928,kurta,568.0,INR
171-5963108-9387508,JNE3395-KR-XXXL,JNE3395,kurta,,
403-6044020-4090726,SET404-KR-NP-XL,SET404,Set,1199.0,INR
403-8760963-4485130,SET435-KR-NP-XS,SET435,Set,1399.0,INR
405-7088744-6222713,J0225-SKD-XL,J0225,Set,1284.0,INR
404-7474236-2298766,JNE3885-KR-XS,JNE3885,kurta,526.0,INR
403-7980699-8383503,JNE3739-KR-S,JNE3739,kurta,459.0,INR
171-0759202-8171527,SET414-KR-NP-XL,SET414,Set,999.0,INR
402-7560823-8705111,JNE3753-KR-XS,JNE3753,kurta,475.0,INR
403-8728211-7876323,JNE3860-DR-XL,JNE3860,Western Dress,614.0,INR
404-0486886-9657115,NW036-ST-SR-S,NW036,Set,539.0,INR
407-2567749-1205958,J0177-KR-S,J0177,kurta,344.0,INR
404-6589204-8310736,JNE3485-KR-XS,JNE3485,kurta,469.0,INR
407-9250415-0693133,J0390-TP-XS,J0390,Top,625.0,INR
403-3337371-2778750,JNE3665-TP-M,JNE3665,Top,545.0,INR
402-0162000-9025954,SET436-KR-NP-L,SET436,Set,1399.0,INR
405-2094693-9305965,JNE3674-TU-S,JNE3674,Top,,
404-4400096-8554736,SET433-KR-NP-M,SET433,Set,560.0,INR
171-4642944-8355562,JNE3871-KR-S,JNE3871,kurta,771.0,INR
408-9452224-5623507,PJNE3291-KR-4XL,PJNE3291,kurta,869.0,INR
406-7055418-2742724,J0418-TP-XS,J0418,Top,749.0,INR
171-4325591-3286720,JNE3800-KR-A-XL,JNE3800,Western Dress,734.29,INR
404-7601089-5422750,JNE3904-DR-M,JNE3904,Western Dress,599.0,INR
404-1342367-4524344,SET299-KR-PP-S,SET299,Set,825.0,INR
402-9195466-6592324,J0386-KR-XL,J0386,kurta,967.0,INR
402-0384036-0603547,JNE3928-KR-L,JNE3928,kurta,568.0,INR
403-0993160-4122739,SET218-KR-NP-L,SET218,Set,635.24,INR
403-0679445-0155500,J0314-KR-S,J0314,kurta,761.0,INR
403-9325037-6789947,JNE3928-KR-XL,JNE3928,kurta,568.0,INR
403-3125951-8633928,J0385-KR-S,J0385,kurta,888.0,INR
404-0656252-1477910,PJNE2270-KR-N-6XL,PJNE2270,kurta,1099.0,INR
407-4996655-1537939,J0126-SKD-XL,J0126,Set,,
408-1797113-9985964,J0402-DR-S,J0402,Western Dress,688.0,INR
402-2620674-1685935,J0106-KR-XS,J0106,Western Dress,999.0,INR
406-2833040-7467533,J0127-SKD-XL,J0127,Set,1186.0,INR
406-2664333-0571533,J0226-SKD-XXL,J0226,Set,1499.0,INR
408-7370041-4217118,PJNE3421-KR-N-5XL,PJNE3421,kurta,0.0,INR
406-2833370-2208311,PJNE3421-KR-N-4XL,PJNE3421,kurta,925.0,INR
408-5180287-0264365,JNE3445-KR-XXXL,JNE3445,kurta,487.0,INR
404-5324794-4097142,SET198-KR-NP-A-S,SET198,Set,587.0,INR
405-6262402-4695519,JNE3389-KR-XL,JNE3389,kurta,452.0,INR
171-0126540-3038753,SET327-KR-DPT-XXXL,SET327,Set,999.0,INR
406-9431419-7119520,SET254-KR-NP-L,SET254,Set,886.0,INR
171-3532256-4885154,J0164-DR-XS,J0164,Ethnic Dress,373.0,INR
406-2283784-4023528,SET274-KR-PP-XS,SET274,Set,711.0,INR
405-9007010-0193163,JNE3821-KR-XS,JNE3821,kurta,499.0,INR
171-6276564-1567525,J0416-DR-XS,J0416,Western Dress,825.0,INR
403-5584450-7897949,JNE3779-KR-XXXL,JNE3779,kurta,346.0,INR
405-2287543-2565941,BTM008-B-L,BTM008,Bottom,518.0,INR
403-3792726-5856342,J0397-DR-S,J0397,Western Dress,999.0,INR
406-9752437-5109106,J0415-DR-XL,J0415,Western Dress,899.0,INR
405-5322579-0206730,J0207-DR-L,J0207,Western Dress,885.0,INR
407-9758460-8822765,JNE3905-DR-XS,JNE3905,Western Dress,625.0,INR
404-8004385-8451538,JNE3792-KR-XL,JNE3792,kurta,432.0,INR
404-4908251-1653955,SET053-KR-NP-XS,SET053,Set,633.0,INR
408-0834649-0456344,J0413-DR-XL,J0413,Western Dress,741.0,INR
402-3024282-7704338,PJNE3421-KR-N-6XL,PJNE3421,kurta,925.0,INR
403-9296873-3712339,SET404-KR-NP-L,SET404,Set,1199.0,INR
404-9697653-3551506,JNE3363-KR-1032-L,JNE3363,kurta,399.0,INR
405-1395513-7795558,J0021-TP-XXL,J0021,Top,319.0,INR
408-8382190-5863559,J0307-TP-L,J0307,Top,518.0,INR
406-6204172-3115567,JNE3892-TP-L,JNE3892,Top,648.0,INR
404-5029000-6133933,JNE3904-DR-XL,JNE3904,Western Dress,570.48,INR
171-9727600-3972312,SET340-KR-NP-S,SET340,Set,799.0,INR
408-6653659-0489105,JNE3887-KR-S,JNE3887,kurta,526.0,INR
406-0746196-6800307,J0413-DR-XS,J0413,Western Dress,741.0,INR
404-5940224-0530733,JNE3780-KR-XL,JNE3780,kurta,325.0,INR
408-4669740-8804317,J0400-DR-XL,J0400,Western Dress,859.0,INR
404-9602256-5309120,J0229-SKD-XL,J0229,Set,1189.0,INR
171-2455916-0112304,J0196-TP-S,J0196,Top,446.0,INR
402-5257074-3418765,JNE3261-KR-XL,JNE3261,kurta,382.0,INR
405-1113038-5971547,JNE3553-KR-XXL,JNE3553,kurta,517.0,INR
403-4520540-8327509,SET130-KR-NP-M,SET130,Set,629.0,INR
407-0743326-7826709,SET272-KR-PP-L,SET272,Set,852.0,INR
407-0117867-7176368,J0072-KR-S,J0072,kurta,318.0,INR
171-5960574-5630752,AN213-BROWN-L,AN213,Bottom,301.0,INR
406-0941736-1802763,JNE2300-KR-594-A-S,JNE2300,kurta,574.0,INR
404-9611285-4254730,SET285-KR-SHA-XXXL,SET285,Set,499.0,INR
407-9955519-2858702,JNE3701-KR-S,JNE3701,kurta,333.0,INR
406-7213748-2752321,JNE3739-KR-M,JNE3739,kurta,459.0,INR
408-9512566-5548317,JNE2131-KR-A-S,JNE2131,kurta,599.0,INR
407-7976019-5261123,J0082-TP-XS,J0082,Top,360.0,INR
405-3115873-6317120,NW031-TP-PJ-XS,NW031,Set,582.0,INR
404-9932919-6662730,JNE3548-KR-XS,JNE3548,kurta,517.0,INR
404-9932919-6662730,JNE3630-KR-XS,JNE3630,kurta,405.0,INR
404-9932919-6662730,JNE3628-KR-XS,JNE3628,kurta,487.0,INR
404-6131216-7646745,JNE3928-KR-S,JNE3928,kurta,568.0,INR
402-1202252-4308364,JNE3771-KR-L,JNE3771,kurta,,
402-8667477-5181153,JNE3891-TP-XXXL,JNE3891,Top,621.0,INR
403-1186395-1558714,J0103-SKD-A-M,J0103,Set,1194.64,INR
171-6882172-2419529,J0252-SKD-XXL,J0252,Set,899.0,INR
407-5806466-9972343,NW036-ST-SR-XS,NW036,Set,539.0,INR
408-5214365-6795535,AN210-NAVY-M,AN210,Bottom,286.67,INR
402-3456256-8750712,SET415-KR-NP-XXXL,SET415,Set,999.0,INR
402-0556108-8039524,JNE3888-KR-XXXL,JNE3888,kurta,696.0,INR
405-2250842-3262701,AN213-BROWN-M,AN213,Bottom,286.67,INR
408-4166189-1404306,JNE3885-KR-XL,JNE3885,kurta,526.0,INR
404-5060063-4642722,JNE3767-KR-XXXL,JNE3767,kurta,487.0,INR
404-6769265-2468347,JNE3255-KR-XXXL,JNE3255,kurta,487.0,INR
406-0132993-5291548,SET335-KR-NP-XXXL,SET335,Set,771.0,INR
171-4341546-4057961,JNE3451-KR-XS,JNE3451,kurta,362.0,INR
404-4345778-2353152,J0415-DR-XS,J0415,Western Dress,899.0,INR
404-1474923-9861140,J0375-SKD-XS,J0375,Set,999.0,INR
404-1474923-9861140,JNE3865-TP-XS,JNE3865,Top,513.0,INR
404-6018942-6470740,JNE3771-KR-S,JNE3771,kurta,346.0,INR
171-3294957-2170701,SET403-KR-NP-XXXL,SET403,Set,999.0,INR
407-3970445-7616360,J0233-SKD-XL,J0233,Set,1159.82,INR
408-7159550-8697952,SET373-KR-PP-XL,SET373,Set,774.0,INR
403-4508731-6561964,JNE3888-KR-S,JNE3888,kurta,696.0,INR
407-3454991-1309926,SET433-KR-NP-XXL,SET433,Set,560.0,INR
405-9744552-5749169,SET357-KR-NP-XXL,SET357,Set,771.0,INR
403-0399305-1699517,SET129-KR-NP-XL,SET129,Set,440.0,INR
404-1776613-5584341,JNE3928-KR-M,JNE3928,kurta,568.0,INR
406-0676428-8844301,JNE3734-KR-XL,JNE3734,kurta,431.0,INR
406-0618842-2209140,J0391-TP-L,J0391,Top,690.0,INR
406-0618842-2209140,J0390-TP-L,J0390,Top,625.0,INR
406-8392029-2305934,SET376-KR-NP-XL,SET376,Set,560.0,INR
171-9873498-7488310,J0106-KR-XXL,J0106,Western Dress,951.43,INR
171-4186429-6865118,SET410-KR-NP-XS,SET410,Set,568.0,INR
406-9905492-9796351,PJNE3252-KR-N-5XL,PJNE3252,kurta,925.0,INR
405-0077480-5461937,SET409-KR-NP-S,SET409,Set,641.0,INR
406-7336005-4956319,J0391-TP-XL,J0391,Top,690.0,INR
405-3793126-1853942,J0388-TP-M,J0388,Top,690.0,INR
403-1750842-3965969,SET373-KR-PP-XXL,SET373,Set,774.0,INR
403-1195326-2283522,SAR061,SAR061,Saree,885.0,INR
403-6758632-2862742,JNE3394-KR-A-S,JNE3394,kurta,418.0,INR
405-8545842-2774723,JNE3601-KR-XS,JNE3601,kurta,301.0,INR
405-8545842-2774723,JNE3745-KR-XS,JNE3745,kurta,301.0,INR
405-5658047-8812358,J0073-KR-L,J0073,kurta,333.0,INR
171-9351758-7868323,J0385-KR-XS,J0385,kurta,888.0,INR
403-8528877-0039557,J0385-KR-XL,J0385,kurta,888.0,INR
171-6742974-1801155,SET403-KR-NP-M,SET403,Set,999.0,INR
171-6742974-1801155,J0145-SET-M,J0145,Set,493.0,INR
171-2731104-5016342,SET346-KR-PP-M,SET346,Set,774.0,INR
405-2935934-6045938,AN204-PURPLE-L,AN204,Bottom,306.67,INR
408-4547711-0749123,JNE3767-KR-XL,JNE3767,kurta,487.0,INR
406-0622274-8329120,JNE3866-KR-XXXL,JNE3866,kurta,753.0,INR
408-6402338-8384345,JNE3279-KR-A-XXXL,JNE3279,kurta,301.0,INR
402-7655304-0543519,JNE2294-KR-A-XL,JNE2294,kurta,544.0,INR
404-6196263-7562724,SET310-KR-NP-XXXL,SET310,Set,951.43,INR
403-9116378-2596339,JNE3893-TP-L,JNE3893,Top,621.0,INR
407-9334454-7822718,J0163-SKD-XL,J0163,Set,1199.0,INR
404-8952267-3458746,SET218-KR-NP-XS,SET218,Set,667.0,INR
406-2997391-5002764,J0123-TP-XXXL,J0123,Top,301.0,INR
406-2890362-8208360,BL098-XL,BL098,Blouse,301.0,INR
402-3068057-8694748,JNE3898-KR-XXXL,JNE3898,kurta,582.0,INR
402-1571378-9408359,JNE3888-KR-XXL,JNE3888,kurta,696.0,INR
404-5552183-3514753,JNE3576-KR-XXXL,JNE3576,kurta,487.0,INR
404-0646806-5042750,J0372-SKD-XS,J0372,Set,1099.0,INR
405-8285156-9718752,PJNE3291-KR-6XL,PJNE3291,kurta,827.62,INR
406-8889066-3532333,JNE3734-KR-XXXL,JNE3734,kurta,431.0,INR
405-3915889-1285969,SET154-KR-NP-L,SET154,Set,832.0,INR
403-1635672-4798700,SET357-KR-NP-XXXL,SET357,Set,771.0,INR
405-5292756-9691563,JNE3403-KR-S,JNE3403,kurta,380.0,INR
408-2166851-3597940,SET373-KR-PP-XXXL,SET373,Set,774.0,INR
402-6156519-6709132,SET404-KR-NP-S,SET404,Set,1199.0,INR
404-6421355-9364306,SET338-KR-NP-XL,SET338,Set,999.0,INR
408-6276788-3128361,JNE3768-KR-XXXL,JNE3768,kurta,487.0,INR
171-1540774-5887531,SET338-KR-NP-S,SET338,Set,999.0,INR
404-9560583-0665168,JNE3369-KR-XXXL,JNE3369,kurta,405.0,INR
402-8525440-9605933,J0014-LCD-XXL,J0014,Set,1648.0,INR
406-2655176-1406728,SET202-KR-NP-M,SET202,Set,383.0,INR
408-6602749-4327529,SET414-KR-NP-XXL,SET414,Set,999.0,INR
406-1895890-6045960,JNE3878-KR-S,JNE3878,kurta,399.0,INR
407-1756437-3799546,JNE3573-KR-XXXL,JNE3573,kurta,381.0,INR
406-8726857-5601928,JNE3720-KR-S,JNE3720,kurta,517.0,INR
405-6895668-1216321,J0193-SET-XXXL,J0193,Set,674.0,INR
407-2452935-9361953,PJNE3445-KR-N-6XL,PJNE3445,kurta,925.0,INR
408-0244441-8629175,BTM041-PP-L,BTM041,Bottom,0.0,INR
408-1747175-1368324,J0241-SKD-XS,J0241,Set,0.0,INR
403-5414902-6244310,BTM021-B-XXXL,BTM021,Bottom,518.0,INR
408-3133387-2277102,JNE3571-KR-L,JNE3571,kurta,487.0,INR
403-2495996-4917107,JNE3467-KR-XXL,JNE3467,kurta,345.0,INR
407-6876867-5517113,JNE3791-DR-S,JNE3791,Ethnic Dress,399.0,INR
403-7656085-6533918,JNE3898-KR-M,JNE3898,kurta,582.0,INR
402-2133107-9010729,JNE3788-KR-XXL,JNE3788,kurta,487.0,INR
406-8940118-7384307,JNE3700-KR-M,JNE3700,kurta,318.0,INR
403-8398155-1119568,JNE3415-KR-S,JNE3415,kurta,301.0,INR
403-8437780-9569937,JNE3416-KR-M,JNE3416,kurta,301.0,INR
402-9461391-4626768,SET435-KR-NP-XL,SET435,Set,1399.0,INR
403-8634993-8884316,JNE3875-KR-M,JNE3875,kurta,599.0,INR
407-9042916-5586702,SET200-KR-NP-A-L,SET200,Set,543.0,INR
403-0606187-4151550,JNE3893-TP-XXL,JNE3893,Top,621.0,INR
402-8241260-6357947,JNE3739-KR-XS,JNE3739,kurta,459.0,INR
405-5676040-3059510,SET025-KR-SP-A-XS,SET025,Set,604.0,INR
402-6341645-8449948,JNE2086-KR-389-M,JNE2086,kurta,699.0,INR
405-4508488-1816301,SET058-KR-NP-XS,SET058,Set,847.0,INR
171-9012537-1977131,J0330-KR-XXXL,J0330,kurta,575.0,INR
405-5840772-9938722,JNE3296-KR-XXL,JNE3296,kurta,431.0,INR
403-1443651-8521155,JNE3811-KR-L,JNE3811,kurta,474.0,INR
407-8590321-3689925,J0381-SKD-XXL,J0381,Set,1299.0,INR
407-8795510-1119513,J0391-TP-XXXL,J0391,Top,690.0,INR
403-8103342-9687538,JNE3905-DR-XL,JNE3905,Western Dress,625.0,INR
408-9075825-5955512,J0389-TP-S,J0389,Top,665.0,INR
171-3793242-0548343,J0112-TP-XXL,J0112,Top,349.0,INR
402-4787909-4461951,JNE3346-KR-M,JNE3346,kurta,301.0,INR
406-6749564-4974752,JNE3765-KR-L,JNE3765,kurta,517.0,INR
408-4066660-8016354,J0413-DR-L,J0413,Western Dress,741.0,INR
407-0194008-8281126,J0116-TP-XXL,J0116,Top,360.0,INR
406-1297811-9427547,JNE3701-KR-M,JNE3701,kurta,333.0,INR
406-3542855-6187564,J0290-CD-XL,J0290,Top,534.0,INR
403-9088879-4789944,JNE3727-KR-S,JNE3727,kurta,549.0,INR
171-2896436-5160327,J0162-SKD-M,J0162,Set,,
406-8919632-4820339,SET251-KR-PP-XXXL,SET251,Set,759.0,INR
406-0092987-7246750,JNE3475-KR-K-XXL,JNE3475,kurta,333.0,INR
406-6058541-3511540,JNE3803-KR-XXXL,JNE3803,kurta,487.0,INR
407-5263179-1772314,JNE3296-KR-S,JNE3296,kurta,431.0,INR
402-3730700-5484367,SET352-KR-NP-S,SET352,Set,486.0,INR
406-3684030-5102757,J0282-SET-M,J0282,Set,999.0,INR
406-6818448-2128310,BTM043-PP-XXXL,BTM043,Bottom,379.0,INR
405-2885106-5145153,J0228-SKD-M,J0228,Set,1698.0,INR
404-8378236-9389913,SET147-KR-NP-XS,SET147,Set,684.0,INR
404-8998240-2053940,JNE3875-KR-XL,JNE3875,kurta,599.0,INR
407-9105235-0853101,JNE3500-KR-XL,JNE3500,kurta,348.0,INR
408-7902581-2810700,JNE3577-KR-XXXL,JNE3577,kurta,696.0,INR
171-1531799-5785108,JNE3485-KR-L,JNE3485,kurta,469.0,INR
403-7055130-6086724,JNE3733-KR-S,JNE3733,kurta,525.0,INR
404-2991318-0076344,JNE3727-KR-XS,JNE3727,kurta,549.0,INR
406-6124659-4880307,NW015-TP-PJ-XL,NW015,Set,517.0,INR
407-7959541-7521903,SET121-KR-NP-L,SET121,Set,478.0,INR
404-0085082-3595578,JNE3485-KR-XL,JNE3485,kurta,469.0,INR
403-0809503-6365943,J0145-SET-L,J0145,Set,493.0,INR
406-4064677-2769942,SET078-KR-NP-S,SET078,Set,459.0,INR
406-6245933-5424301,JNE3928-KR-XXL,JNE3928,kurta,568.0,INR
402-0194853-0806777,JNE3537-KR-S,JNE3537,kurta,367.0,INR
403-4096978-3574751,JNE3394-KR-M,JNE3394,kurta,418.0,INR
403-8385560-4269136,JNE3453-KR-M,JNE3453,kurta,497.0,INR
408-0122752-2575533,JNE3313-KR-XXXL,JNE3313,kurta,582.0,INR
402-7542660-2064315,JNE3485-KR-XXXL,JNE3485,kurta,469.0,INR
406-7784568-6065967,SET262-KR-NP-M,SET262,Set,633.0,INR
404-5978474-1935537,JNE3887-KR-M,JNE3887,kurta,526.0,INR
403-0014450-9816328,J0414-DR-XS,J0414,Western Dress,885.0,INR
171-5642723-3791564,JNE3885-KR-XXXL,JNE3885,kurta,526.0,INR
403-9627295-1500309,JNE3899-KR-S,JNE3899,kurta,582.0,INR
407-5361040-6644301,J0165-TP-XS,J0165,Top,341.0,INR
404-7766531-3709965,J0398-DR-L,J0398,Western Dress,885.0,INR
